Customer_ID,Age,Gender,Income,Marital_Status,Education,Occupation,Location,Annual_Spending,Purchase_Frequency,Average_Order_Value,Product_Category_Preference,Last_Purchase_Days,Online_Purchases,Store_Purchases
CUST-03716,46,Male,50303.99,Married,High School,Professional,Suburban,1615.32,1,1324.73,Home,365,0,0
CUST-03717,41,Male,54991.57,Single,Bachelor,Service,Urban,1517.97,7,192.99,Books,199,2,6
CUST-03718,60,Male,,Married,Master,Student,Rural,1437.68,5,277.7,Fashion,35,2,5
CUST-03719,38,Female,108506.92,Married,Bachelor,Manager,Rural,3393.29,20,183.94,,27,16,2
CUST-03720,33,Non-binary,112575.38,Married,High School,Manager,Suburban,6338.2,38,199.88,Home,67,16,21
CUST-03721,34,Female,38417.5,Married,PhD,Technician,Suburban,1586.35,13,120.89,Fashion,39,4,8
CUST-03722,24,Female,44982.7,Married,Bachelor,Service,Suburban,464.39,15,34.63,Beauty,166,7,7
CUST-03723,32,Male,123891.24,Single,PhD,Service,Rural,7995.76,25,332.91,Books,42,20,6
CUST-03724,44,Female,59049.03,Single,Bachelor,Technician,Suburban,3718.0,27,109.14,Groceries,123,17,9
CUST-03725,49,Female,54015.36,Married,Master,Professional,Urban,2408.77,6,470.7,Fashion,253,2,5
CUST-03726,48,Male,45602.46,Single,High School,Manager,Suburban,825.66,16,39.96,Groceries,137,4,14
CUST-03727,21,Female,73780.48,Married,Master,Professional,Suburban,8558.68,20,445.75,Fashion,61,10,12
CUST-03728,35,Female,63494.33,Married,High School,Student,Urban,5519.49,25,190.42,Home,53,8,19
CUST-03729,57,Male,59314.01,Single,Bachelor,Student,Rural,1791.26,1,1490.92,Home,252,0,2
CUST-03730,36,Male,86140.93,Single,Bachelor,Entrepreneur,Urban,1313.82,3,413.26,Fashion,165,1,0
CUST-03731,23,Male,83224.27,Widowed,High School,Technician,Urban,6722.18,27,223.28,Fashion,27,25,1
CUST-03732,18,Female,106997.71,Married,Bachelor,Service,Urban,5353.14,22,254.66,Electronics,59,16,5
CUST-03733,32,Female,18000.0,Married,PhD,Student,Rural,2457.42,5,499.05,Beauty,201,2,2
CUST-03734,41,Female,53250.2,Single,Master,Entrepreneur,Urban,2150.18,4,576.1,Sports,174,2,1
CUST-03735,46,Male,170628.79,Married,High School,Technician,Urban,7780.09,36,211.47,Beauty,49,20,17
CUST-03736,32,Male,76881.92,Single,Bachelor,Student,Urban,7620.24,30,317.0,Electronics,36,26,2
CUST-03737,29,Male,79607.05,Single,Bachelor,Professional,Urban,5078.44,23,216.05,Fashion,14,12,12
CUST-03738,47,Male,44251.26,Married,Bachelor,Professional,Suburban,122.36,4,29.57,Home,272,1,2
CUST-03739,39,Female,99967.83,Single,High School,Service,Urban,2303.89,10,249.78,Groceries,309,2,10
CUST-03740,46,Male,83456.37,Widowed,Master,Service,Suburban,5070.57,28,150.41,Fashion,113,12,18
CUST-03741,18,Female,74354.86,Single,Bachelor,Entrepreneur,Suburban,5576.75,29,215.39,Fashion,65,13,18
CUST-03742,36,Female,73225.38,Married,High School,Entrepreneur,Urban,3903.17,23,153.6,Groceries,106,14,9
CUST-03743,24,Female,105099.48,Single,High School,Service,Urban,4813.7,35,141.72,Beauty,31,26,9
CUST-03744,33,Female,49143.99,Married,High School,Entrepreneur,Suburban,1990.03,12,144.21,Groceries,84,4,6
CUST-03745,32,Male,114400.88,Single,High School,Manager,Suburban,6587.9,34,189.59,Home,46,17,17
CUST-03746,29,Male,66625.99,Married,Bachelor,Service,Suburban,187.1,6,29.41,Books,292,2,2
CUST-03747,41,Male,63769.24,Divorced,Bachelor,Manager,Rural,4239.23,24,204.84,Home,19,11,11
CUST-03748,38,Male,114892.11,Single,Bachelor,Service,Urban,4126.56,18,214.3,Beauty,10,16,0
CUST-03749,29,Female,112326.86,Married,Bachelor,Manager,Urban,6286.49,23,204.6,Home,58,16,6
CUST-03750,48,Female,97483.05,Married,Bachelor,Technician,Urban,5124.69,12,376.72,Sports,46,6,4
CUST-03751,37,Female,118405.97,Married,High School,Manager,Urban,8099.37,43,178.16,Beauty,1,23,18
CUST-03752,24,Male,67151.85,Single,Bachelor,Service,Suburban,2517.25,14,238.37,Sports,188,5,11
CUST-03753,38,Female,93987.78,Single,Master,Student,Suburban,6829.24,24,305.12,Sports,1,14,8
CUST-03754,36,Non-binary,49524.12,Single,Master,Student,Suburban,2127.7,5,391.18,Fashion,303,1,6
CUST-03755,54,Female,74427.26,Married,Bachelor,Retired,Urban,5915.65,21,291.52,Fashion,26,7,15
CUST-03756,18,Female,99585.18,Married,High School,Professional,Suburban,4079.73,24,176.19,Fashion,110,13,13
CUST-03757,19,Male,108174.97,Single,Bachelor,Technician,Urban,3407.62,33,109.92,Fashion,82,17,16
CUST-03758,20,Male,113701.51,Single,Bachelor,Technician,Suburban,3875.83,27,91.39,Fashion,70,15,12
CUST-03759,27,Male,121563.19,Married,Bachelor,Service,Rural,3975.95,30,114.98,Fashion,42,23,6
CUST-03760,19,Female,162807.48,Married,High School,Technician,Urban,12128.64,22,631.22,Fashion,36,7,14
CUST-03761,37,Male,63051.17,Divorced,Master,Entrepreneur,Suburban,8657.64,36,236.14,Fashion,48,31,6
CUST-03762,42,Female,71183.29,Single,Bachelor,Retired,Urban,4785.45,26,216.51,Fashion,54,10,16
CUST-03763,39,Male,212210.19,Married,Master,Technician,Suburban,7326.37,25,336.15,Home,20,12,11
CUST-03764,53,Male,109440.96,Married,Master,Retired,Suburban,4012.6,22,175.52,Fashion,142,11,11
CUST-03765,59,Female,128888.89,Married,Bachelor,Student,Urban,11765.99,26,489.68,Home,49,12,15
CUST-03766,47,Male,90964.07,Single,High School,Student,Urban,2516.48,1,1500.0,,365,0,0
CUST-03767,45,Male,41832.93,Married,Bachelor,Retired,Urban,1434.72,9,159.44,Fashion,71,4,5
CUST-03768,32,Male,80144.26,Married,Bachelor,Professional,Urban,4799.65,23,181.57,Home,29,14,9
CUST-03769,40,Male,32294.44,Married,Master,Manager,Urban,1879.95,14,109.09,Beauty,160,7,8
CUST-03770,24,Female,18000.0,Married,High School,Technician,Urban,2612.6,12,194.85,Fashion,234,5,5
CUST-03771,33,Female,110686.19,Married,Bachelor,Entrepreneur,Rural,5295.11,15,393.25,Beauty,47,13,1
CUST-03772,28,Male,,Married,High School,Manager,Urban,6849.95,29,259.52,Books,62,25,5
CUST-03773,21,Female,53027.26,Married,High School,Manager,Urban,1887.5,9,203.18,Sports,40,4,6
CUST-03774,42,Female,56652.95,Single,Master,Service,Urban,509.17,11,46.06,Home,65,1,11
CUST-03775,66,Female,71347.52,Married,High School,Manager,Suburban,1515.16,4,308.67,Fashion,287,1,3
CUST-03776,43,Male,40677.03,Married,Bachelor,Technician,Urban,3200.65,13,294.29,Fashion,1,6,5
CUST-03777,51,Male,59419.16,Widowed,PhD,Retired,Urban,1549.42,7,283.88,Groceries,268,2,4
CUST-03778,48,Male,126933.99,Divorced,Master,Service,Suburban,10078.46,54,181.62,Home,4,36,17
CUST-03779,58,Male,58604.79,Married,High School,Student,Suburban,1196.91,4,,Books,293,1,1
CUST-03780,38,Male,96064.61,Married,PhD,Entrepreneur,Rural,7018.24,34,211.68,Books,37,26,7
CUST-03781,33,Male,166487.48,Single,High School,Technician,Rural,9818.4,30,315.36,Beauty,34,12,20
CUST-03782,24,Male,85086.13,Married,High School,Student,Urban,366.08,3,123.26,Groceries,365,0,2
CUST-03783,25,Female,117070.02,Married,Master,Service,Rural,7423.5,27,241.52,Fashion,34,17,9
CUST-03784,46,Male,98254.47,Married,High School,Retired,Urban,7239.68,26,327.67,Sports,117,13,13
CUST-03785,40,Non-binary,36060.31,Single,Bachelor,Student,Suburban,2058.98,3,732.0,Beauty,184,2,2
CUST-03786,28,Female,67175.12,Single,Bachelor,Manager,Rural,8369.77,12,782.24,Electronics,35,7,3
CUST-03787,29,Female,102013.06,Married,Bachelor,Manager,Rural,5386.36,24,237.71,Fashion,40,21,5
CUST-03788,50,Female,133258.77,Married,Bachelor,Entrepreneur,Urban,8421.06,47,187.29,Home,33,18,31
CUST-03789,21,Male,83376.19,Single,High School,Technician,Suburban,2858.08,24,96.32,Home,1,13,9
CUST-03790,25,Female,54337.83,Divorced,Master,Retired,Urban,1586.04,11,157.07,Fashion,83,2,8
CUST-03791,55,Female,40647.05,Married,Master,Professional,Suburban,4446.63,24,184.83,Sports,109,13,9
CUST-03792,31,Female,101250.85,Married,Bachelor,Student,Urban,4232.13,36,123.98,Fashion,43,25,11
CUST-03793,45,Male,144901.94,Married,PhD,Student,Urban,12928.95,43,276.94,Electronics,15,22,19
CUST-03794,49,Female,127249.62,Married,High School,Student,Urban,9085.59,40,230.19,Fashion,54,19,21
CUST-03795,36,Female,33795.5,Divorced,Bachelor,Manager,Urban,2003.2,15,115.23,Sports,139,8,7
CUST-03796,18,Male,48435.25,Married,Master,Service,Rural,1201.27,14,93.02,Sports,140,4,8
CUST-03797,35,Female,61309.21,Single,High School,Technician,Urban,2148.81,9,222.96,Sports,41,4,3
CUST-03798,34,Male,73498.72,Married,High School,Manager,Suburban,1775.08,6,330.47,Home,255,1,3
CUST-03799,64,Male,72338.89,Married,Bachelor,Retired,Suburban,4488.71,12,363.24,Groceries,61,5,7
CUST-03800,57,Male,80976.89,Single,Bachelor,Retired,Urban,4461.94,31,140.31,Groceries,97,16,13
CUST-03801,49,Female,152110.47,Married,High School,Technician,Rural,7865.88,30,277.57,Fashion,63,17,14
CUST-03802,26,Male,64587.51,Single,High School,Technician,Urban,4065.89,21,192.93,Fashion,1,8,11
CUST-03803,40,Female,62107.18,Married,Bachelor,Entrepreneur,Urban,3940.15,37,99.68,Groceries,151,16,19
CUST-03804,45,Female,141743.8,Divorced,High School,Retired,Urban,11102.53,33,366.25,Beauty,36,15,16
CUST-03805,59,Female,79350.94,Married,Bachelor,Service,Suburban,8838.67,35,195.31,Fashion,31,14,19
CUST-03806,50,Female,76032.71,Married,Bachelor,Professional,Urban,10805.89,21,615.96,Home,41,6,17
CUST-03807,18,Female,51953.44,Married,Bachelor,Retired,Urban,1818.92,17,103.98,Beauty,59,4,13
CUST-03808,18,Male,47199.27,Single,Bachelor,Entrepreneur,Suburban,2276.92,16,137.14,Sports,79,5,9
CUST-03809,23,Male,73966.13,Married,Bachelor,Manager,Urban,4290.44,22,238.83,Books,46,16,5
CUST-03810,32,Female,39059.29,Married,Bachelor,Professional,Urban,1590.51,6,233.77,Home,287,1,6
CUST-03811,41,Female,35439.94,Single,,Student,Urban,3633.1,14,254.02,Groceries,44,5,8
CUST-03812,52,Male,145007.73,Single,High School,Technician,Suburban,11182.97,48,248.0,Fashion,33,24,23
CUST-03813,35,Male,38855.84,Married,Master,Service,Urban,1854.44,11,168.69,Groceries,129,4,9
CUST-03814,42,Male,125671.88,Married,High School,Entrepreneur,Urban,8956.59,49,187.23,Fashion,27,20,31
CUST-03815,38,Male,74581.96,Single,Master,Technician,Suburban,2821.57,28,81.48,Groceries,81,14,12
CUST-03816,35,Male,110539.46,Married,Bachelor,Student,Urban,5258.34,15,370.31,Sports,118,5,9
CUST-03817,31,Female,102765.31,Single,Bachelor,Retired,Urban,6066.74,21,253.63,Groceries,131,12,8
CUST-03818,29,Male,78101.46,Divorced,Master,Service,Suburban,2279.98,21,98.25,Groceries,81,8,13
CUST-03819,28,Male,43424.85,Married,Master,Student,Urban,1458.87,9,192.84,Beauty,106,3,8
CUST-03820,50,Female,44760.58,Divorced,High School,Retired,Urban,120.0,6,17.23,Groceries,124,3,2
CUST-03821,43,Male,21590.25,Married,Bachelor,Student,Suburban,2553.91,6,383.11,Groceries,256,1,4
CUST-03822,23,Female,40910.97,Single,High School,Service,Urban,1549.86,24,58.84,Fashion,68,10,12
CUST-03823,27,Male,53988.31,Widowed,Bachelor,Service,Urban,2322.34,15,126.69,Fashion,98,6,10
CUST-03824,58,Female,145973.3,Married,Bachelor,Entrepreneur,Rural,11387.51,44,262.44,Electronics,29,24,18
CUST-03825,41,Male,72155.06,Widowed,High School,Retired,Suburban,1389.23,1,1374.77,Groceries,132,0,0
CUST-03826,58,Male,67015.93,Single,High School,Student,Urban,898.92,6,130.67,Sports,160,4,0
CUST-03827,32,Female,79595.46,Single,High School,Entrepreneur,Urban,5659.2,20,296.58,Sports,86,10,12
CUST-03828,53,Female,81061.99,Widowed,Master,Service,Urban,4544.8,29,160.2,Home,125,14,13
CUST-03829,21,Male,85579.08,Married,Master,Student,Suburban,7450.36,43,157.64,Beauty,37,34,10
CUST-03830,25,Male,27770.9,Single,Master,Entrepreneur,Urban,1879.07,10,183.18,Beauty,123,3,8
CUST-03831,40,Female,80441.44,Married,High School,Entrepreneur,Rural,4295.28,20,204.28,Home,43,10,10
CUST-03832,31,Male,53259.56,Divorced,Master,Professional,Urban,3206.7,8,453.74,Beauty,132,3,4
CUST-03833,41,Male,67676.22,Single,Master,Professional,Rural,4023.77,26,190.44,Groceries,41,12,16
CUST-03834,32,Male,84565.07,Married,Master,Service,Suburban,5429.32,15,355.5,Groceries,73,8,6
CUST-03835,44,Female,71103.87,Married,High School,Technician,Suburban,2425.17,1,1500.0,Sports,49,0,1
CUST-03836,33,Male,109275.99,Single,Bachelor,Technician,Urban,5268.21,12,422.42,Home,105,6,6
CUST-03837,40,Female,21232.05,Single,High School,Service,Suburban,889.72,9,102.44,Fashion,42,3,6
CUST-03838,48,Female,153713.83,Divorced,Master,Professional,Rural,7788.35,33,249.5,Home,16,12,21
CUST-03839,35,Male,71925.4,Married,PhD,Student,Urban,879.3,10,93.3,Fashion,213,2,7
CUST-03840,44,Male,93959.22,Single,Bachelor,Student,Urban,5032.41,10,535.78,Groceries,29,5,7
CUST-03841,22,Male,37242.77,Married,Bachelor,Service,Urban,1406.87,12,126.09,Sports,16,2,12
CUST-03842,18,Male,33050.03,Married,Bachelor,Retired,Suburban,1496.89,1,1345.81,Beauty,71,0,0
CUST-03843,28,Female,53163.22,Single,Master,Entrepreneur,Suburban,1808.21,13,147.92,Fashion,87,4,9
CUST-03844,25,Female,32458.14,Married,Bachelor,Service,Urban,2672.48,12,232.88,Fashion,110,6,4
CUST-03845,37,Female,113825.97,Single,Bachelor,Service,Suburban,5239.88,22,265.38,Beauty,44,13,10
CUST-03846,21,Female,45328.51,Married,PhD,Service,Urban,946.08,12,68.55,Fashion,106,5,8
CUST-03847,24,Female,75037.97,Divorced,Bachelor,Technician,Urban,1441.97,2,842.62,Groceries,286,0,0
CUST-03848,63,Female,60101.73,Married,High School,Professional,Suburban,656.69,14,40.74,Fashion,170,4,10
CUST-03849,32,Male,63415.72,Married,PhD,Manager,Rural,3299.66,22,138.61,Groceries,36,13,8
CUST-03850,35,Male,63813.04,Widowed,High School,Professional,Rural,4568.76,25,195.62,Fashion,103,15,12
CUST-03851,51,Female,77889.76,Single,Bachelor,Entrepreneur,Suburban,5994.79,31,200.43,Fashion,97,18,15
CUST-03852,48,Female,85360.1,Married,Bachelor,Professional,Urban,3461.7,15,228.03,Fashion,105,8,9
CUST-03853,52,Male,73499.15,Widowed,High School,Professional,Urban,4903.89,29,153.83,Fashion,86,14,17
CUST-03854,51,Female,39293.1,Married,Bachelor,Retired,Urban,3387.35,14,248.24,Groceries,30,6,6
CUST-03855,53,Male,50276.67,Married,High School,Professional,Suburban,2912.04,17,150.65,Fashion,97,7,12
CUST-03856,40,Male,69140.99,Married,Master,Service,Rural,3058.14,19,166.46,Sports,104,9,10
CUST-03857,32,Female,42159.75,Single,Bachelor,Manager,Suburban,694.81,5,172.02,Fashion,197,1,5
CUST-03858,39,Male,73979.44,Married,Master,Professional,Urban,4401.35,26,168.34,Home,69,10,15
CUST-03859,30,Female,81842.77,Married,Bachelor,Retired,Suburban,829.14,5,162.11,Fashion,322,1,3
CUST-03860,49,Female,110905.08,Married,Bachelor,Retired,Urban,7882.25,38,154.5,Home,48,18,18
CUST-03861,49,Female,47203.59,Married,,Entrepreneur,Urban,4675.92,24,202.11,Groceries,137,8,15
CUST-03862,49,Female,173130.68,Single,Bachelor,Service,Suburban,8147.77,34,249.48,Electronics,17,12,24
CUST-03863,30,Female,26311.87,Married,High School,Service,Suburban,2191.75,12,162.07,Sports,91,5,6
CUST-03864,42,Male,65350.54,Single,High School,Professional,Suburban,5957.39,18,360.63,Home,1,8,10
CUST-03865,24,Male,82959.17,Married,Bachelor,Service,Suburban,6529.22,30,252.84,Fashion,27,25,7
CUST-03866,50,Female,64272.69,Single,High School,Retired,Suburban,5362.38,29,188.15,Sports,24,11,20
CUST-03867,44,Male,60830.48,Single,Bachelor,Student,Urban,1889.71,6,302.77,Fashion,111,2,6
CUST-03868,34,Male,77334.8,Married,Bachelor,Retired,Suburban,6233.43,33,183.44,Home,128,16,19
CUST-03869,45,Male,36918.85,Married,High School,Retired,Suburban,2509.26,16,151.0,Fashion,76,4,11
CUST-03870,18,Male,83314.85,Single,Master,Manager,Urban,2625.47,30,96.98,Sports,76,17,12
CUST-03871,25,Male,59880.16,Single,High School,Service,Suburban,3720.49,10,415.77,Sports,83,6,6
CUST-03872,35,Female,72974.59,Married,High School,Retired,Urban,7020.46,19,426.6,Fashion,12,9,11
CUST-03873,32,Male,161933.26,Widowed,High School,Professional,Rural,9453.39,40,267.34,Home,58,9,29
CUST-03874,38,Female,167981.12,Married,Bachelor,Entrepreneur,Urban,10633.23,53,180.54,Electronics,23,27,26
CUST-03875,18,Female,70507.29,Divorced,Master,Service,Urban,6255.98,24,267.84,Books,36,17,5
CUST-03876,29,Female,34786.99,Single,Bachelor,Manager,Urban,3836.19,19,215.2,Groceries,46,11,9
CUST-03877,32,Female,187782.92,Married,High School,Manager,Suburban,7615.11,36,198.1,Fashion,58,12,24
CUST-03878,28,Female,82190.85,Single,Bachelor,Service,Urban,3963.65,24,180.98,Fashion,31,17,6
CUST-03879,42,Male,127916.91,Married,Bachelor,Technician,Suburban,11421.59,31,350.57,Beauty,1,20,12
CUST-03880,22,Female,74672.8,Single,High School,Retired,Urban,2095.77,16,105.43,Home,1,7,11
CUST-03881,40,Female,40862.31,Single,High School,Technician,Urban,1952.63,3,551.54,Home,311,0,3
CUST-03882,22,Male,54720.33,Single,Master,Entrepreneur,Suburban,5388.85,34,171.32,Electronics,27,24,11
CUST-03883,44,Male,18000.0,Single,High School,Technician,Rural,1016.08,10,118.6,Home,350,3,7
CUST-03884,20,Male,94790.02,Married,Bachelor,Student,Urban,5330.89,23,242.39,Fashion,87,9,14
CUST-03885,26,Female,117383.14,Divorced,High School,Entrepreneur,Suburban,6470.94,24,250.41,Fashion,40,19,5
CUST-03886,32,Male,141062.67,Single,High School,Retired,Suburban,7964.76,20,338.25,Home,23,10,8
CUST-03887,26,Female,91057.79,Single,Bachelor,Professional,Urban,6428.65,42,184.31,Electronics,47,33,8
CUST-03888,63,Male,18000.0,Single,Bachelor,Manager,Suburban,1107.25,5,227.53,Groceries,212,2,5
CUST-03889,35,Female,63549.57,Married,High School,Student,Urban,4999.83,22,219.48,Books,52,18,3
CUST-03890,42,Female,79423.9,Married,High School,Manager,Urban,5738.66,25,220.41,Fashion,3,15,8
CUST-03891,51,Male,124199.85,Widowed,Bachelor,Student,Rural,10533.46,49,223.93,Beauty,30,12,37
CUST-03892,41,Male,47099.88,Married,Bachelor,Service,Suburban,3028.08,10,294.38,Fashion,15,3,5
CUST-03893,18,Female,52316.42,Single,Master,Service,Urban,2965.29,12,275.07,Beauty,53,6,6
CUST-03894,32,Male,20804.21,Single,Bachelor,Professional,Urban,2092.76,5,445.71,Fashion,43,2,2
CUST-03895,25,Male,104094.38,Single,High School,Technician,Suburban,6833.48,29,201.28,Fashion,52,19,8
CUST-03896,46,Male,46956.76,Single,Bachelor,Entrepreneur,Urban,1738.86,14,142.25,Fashion,206,6,8
CUST-03897,38,Female,98280.05,Divorced,Master,Entrepreneur,Suburban,2111.99,23,96.9,Groceries,1,12,10
CUST-03898,32,Female,99484.41,Married,PhD,Manager,Urban,5156.95,35,166.6,Fashion,82,17,19
CUST-03899,43,Female,129197.47,Single,Bachelor,Entrepreneur,Suburban,6549.31,39,137.19,Beauty,19,20,17
CUST-03900,50,Female,50450.12,Married,High School,Service,Rural,4112.22,20,212.34,Sports,31,7,11
CUST-03901,40,Male,117270.84,Single,Bachelor,Retired,Suburban,9552.06,32,256.23,Electronics,35,23,10
CUST-03902,28,Male,66038.87,Married,Bachelor,Service,Urban,1764.35,10,191.09,Fashion,268,4,6
CUST-03903,56,Female,58239.0,Married,Master,Retired,Suburban,1871.77,1,1500.0,Fashion,225,0,2
CUST-03904,25,Non-binary,58791.73,Married,Bachelor,Professional,Urban,1628.6,14,101.3,Sports,51,6,9
CUST-03905,52,Female,111738.82,Single,Bachelor,Service,Suburban,4600.5,32,169.94,Fashion,73,14,19
CUST-03906,36,Female,32829.72,Divorced,Bachelor,Service,Rural,1876.72,6,294.68,Groceries,56,2,4
CUST-03907,36,Male,51947.4,Married,Bachelor,Entrepreneur,Urban,1942.0,6,330.85,Books,365,1,6
CUST-03908,31,Female,40701.67,Married,PhD,Professional,Suburban,7143.63,31,230.49,Beauty,56,23,8
CUST-03909,35,Female,29830.58,Divorced,Bachelor,Professional,Suburban,2879.52,8,356.13,Sports,118,3,6
CUST-03910,53,Female,66615.01,Single,Bachelor,Retired,Urban,254.33,5,44.9,Home,204,1,3
CUST-03911,31,Male,32177.37,Married,Master,Retired,Urban,1510.74,12,86.89,Sports,255,5,6
CUST-03912,22,Female,65221.25,Married,High School,Service,Urban,6411.88,16,416.79,Groceries,1,8,9
CUST-03913,37,Male,87796.23,Single,Bachelor,Technician,Urban,4039.81,29,127.67,Fashion,5,22,9
CUST-03914,35,Female,99873.99,Single,Master,Service,Urban,4604.74,23,194.53,Home,73,15,9
CUST-03915,18,Male,64917.92,Divorced,High School,Service,Suburban,6017.47,32,162.86,Sports,66,16,18
CUST-03916,50,Female,88449.24,Divorced,Master,Professional,Suburban,5091.11,18,260.74,Sports,96,11,9
CUST-03917,18,Non-binary,18000.0,Divorced,Bachelor,Entrepreneur,Urban,2240.85,8,213.78,Groceries,54,3,5
CUST-03918,30,Female,31756.74,Widowed,High School,Service,Urban,1884.19,14,131.37,Fashion,123,7,8
CUST-03919,42,Male,36620.26,Married,Bachelor,Student,Suburban,3272.66,15,240.44,Fashion,109,7,10
CUST-03920,41,Female,95496.25,Widowed,High School,Professional,Urban,4296.76,21,226.01,Groceries,125,12,11
CUST-03921,52,Non-binary,90735.22,Single,Bachelor,Retired,Urban,3517.99,24,155.68,Home,161,19,4
CUST-03922,30,Male,96455.72,Single,High School,Entrepreneur,Urban,6273.89,34,193.62,Beauty,27,21,11
CUST-03923,38,Female,44962.42,Married,Bachelor,Technician,Rural,4107.42,9,393.72,Sports,51,3,7
CUST-03924,34,Male,65456.24,Single,High School,Student,Urban,7227.55,33,234.47,Electronics,64,27,7
CUST-03925,30,Male,86847.23,Married,Bachelor,Entrepreneur,Suburban,3411.26,25,119.4,Fashion,1,11,14
CUST-03926,25,Female,47495.47,Married,High School,Retired,Urban,950.88,13,78.62,Beauty,137,6,6
CUST-03927,31,Female,65207.38,Single,Bachelor,Professional,Urban,2077.77,6,356.81,Fashion,65,3,2
CUST-03928,41,Female,75110.53,Single,Master,Retired,Suburban,261.24,3,112.15,Fashion,365,1,1
CUST-03929,37,Male,135846.85,Single,Bachelor,Technician,Suburban,10562.54,52,203.9,Beauty,7,22,28
