Customer_ID,Assigned_Segment,Cluster
CUST-03772,Occasional Buyers,1
CUST-03773,Budget Shoppers,2
CUST-03774,Budget Shoppers,2
CUST-03775,Budget Shoppers,2
CUST-03776,Occasional Buyers,1
CUST-03777,Budget Shoppers,2
CUST-03778,Premium Loyalists,3
CUST-03779,Budget Shoppers,2
CUST-03780,Occasional Buyers,1
CUST-03781,Premium Loyalists,3
CUST-03782,Budget Shoppers,2
CUST-03783,Occasional Buyers,1
CUST-03784,Occasional Buyers,1
CUST-03785,At-Risk Customers,0
CUST-03786,Occasional Buyers,1
CUST-03787,Occasional Buyers,1
CUST-03788,Premium Loyalists,3
CUST-03789,Occasional Buyers,1
CUST-03790,Budget Shoppers,2
CUST-03791,Occasional Buyers,1
CUST-03792,Occasional Buyers,1
CUST-03793,Premium Loyalists,3
CUST-03794,Premium Loyalists,3
CUST-03795,Budget Shoppers,2
CUST-03796,Budget Shoppers,2
CUST-03797,Budget Shoppers,2
CUST-03798,Budget Shoppers,2
CUST-03799,Occasional Buyers,1
CUST-03800,Occasional Buyers,1
CUST-03801,Premium Loyalists,3
CUST-03802,Occasional Buyers,1
CUST-03803,Occasional Buyers,1
CUST-03804,Premium Loyalists,3
CUST-03805,Premium Loyalists,3
CUST-03806,Premium Loyalists,3
CUST-03807,Budget Shoppers,2
CUST-03808,Budget Shoppers,2
CUST-03809,Occasional Buyers,1
CUST-03810,Budget Shoppers,2
CUST-03811,Occasional Buyers,1
CUST-03812,Premium Loyalists,3
CUST-03813,Budget Shoppers,2
CUST-03814,Premium Loyalists,3
CUST-03815,Occasional Buyers,1
CUST-03816,Occasional Buyers,1
CUST-03817,Occasional Buyers,1
CUST-03818,Occasional Buyers,1
CUST-03819,Budget Shoppers,2
CUST-03820,Budget Shoppers,2
CUST-03821,Budget Shoppers,2
CUST-03822,Occasional Buyers,1
CUST-03823,Budget Shoppers,2
CUST-03824,Premium Loyalists,3
CUST-03825,At-Risk Customers,0
CUST-03826,Budget Shoppers,2
CUST-03827,Occasional Buyers,1
CUST-03828,Occasional Buyers,1
CUST-03829,Premium Loyalists,3
CUST-03830,Budget Shoppers,2
CUST-03831,Occasional Buyers,1
CUST-03832,Budget Shoppers,2
CUST-03833,Occasional Buyers,1
CUST-03834,Occasional Buyers,1
CUST-03835,At-Risk Customers,0
CUST-03836,Occasional Buyers,1
CUST-03837,Budget Shoppers,2
CUST-03838,Premium Loyalists,3
CUST-03839,Budget Shoppers,2
CUST-03840,Occasional Buyers,1
CUST-03841,Occasional Buyers,1
CUST-03842,At-Risk Customers,0
CUST-03843,Budget Shoppers,2
CUST-03844,Budget Shoppers,2
CUST-03845,Occasional Buyers,1
CUST-03846,Budget Shoppers,2
CUST-03847,At-Risk Customers,0
CUST-03848,Budget Shoppers,2
CUST-03849,Occasional Buyers,1
CUST-03850,Occasional Buyers,1
CUST-03851,Occasional Buyers,1
CUST-03852,Budget Shoppers,2
CUST-03853,Occasional Buyers,1
CUST-03854,Occasional Buyers,1
CUST-03855,Budget Shoppers,2
CUST-03856,Budget Shoppers,2
CUST-03857,Budget Shoppers,2
CUST-03858,Occasional Buyers,1
CUST-03859,Budget Shoppers,2
CUST-03860,Premium Loyalists,3
CUST-03861,Occasional Buyers,1
CUST-03862,Premium Loyalists,3
CUST-03863,Budget Shoppers,2
CUST-03864,Occasional Buyers,1
CUST-03865,Occasional Buyers,1
CUST-03866,Occasional Buyers,1
CUST-03867,Budget Shoppers,2
CUST-03868,Occasional Buyers,1
CUST-03869,Budget Shoppers,2
CUST-03870,Occasional Buyers,1
CUST-03871,Budget Shoppers,2
CUST-03872,Occasional Buyers,1
CUST-03873,Premium Loyalists,3
CUST-03874,Premium Loyalists,3
CUST-03875,Occasional Buyers,1
CUST-03876,Occasional Buyers,1
CUST-03877,Premium Loyalists,3
CUST-03878,Occasional Buyers,1
CUST-03879,Premium Loyalists,3
CUST-03880,Occasional Buyers,1
CUST-03881,Budget Shoppers,2
CUST-03882,Occasional Buyers,1
CUST-03883,Budget Shoppers,2
CUST-03884,Occasional Buyers,1
CUST-03885,Occasional Buyers,1
CUST-03886,Occasional Buyers,1
CUST-03887,Occasional Buyers,1
CUST-03888,Budget Shoppers,2
CUST-03889,Occasional Buyers,1
CUST-03890,Occasional Buyers,1
CUST-03891,Premium Loyalists,3
CUST-03892,Occasional Buyers,1
CUST-03893,Occasional Buyers,1
CUST-03894,Budget Shoppers,2
CUST-03895,Occasional Buyers,1
CUST-03896,Budget Shoppers,2
CUST-03897,Occasional Buyers,1
CUST-03898,Occasional Buyers,1
CUST-03899,Premium Loyalists,3
CUST-03900,Occasional Buyers,1
CUST-03901,Premium Loyalists,3
CUST-03902,Budget Shoppers,2
CUST-03903,At-Risk Customers,0
CUST-03904,Budget Shoppers,2
CUST-03905,Occasional Buyers,1
CUST-03906,Budget Shoppers,2
CUST-03907,Budget Shoppers,2
CUST-03908,Occasional Buyers,1
CUST-03909,Budget Shoppers,2
CUST-03910,Budget Shoppers,2
CUST-03911,Budget Shoppers,2
CUST-03912,Occasional Buyers,1
CUST-03913,Occasional Buyers,1
CUST-03914,Occasional Buyers,1
CUST-03915,Occasional Buyers,1
CUST-03916,Occasional Buyers,1
CUST-03917,Budget Shoppers,2
CUST-03918,Budget Shoppers,2
CUST-03919,Budget Shoppers,2
CUST-03920,Occasional Buyers,1
CUST-03921,Budget Shoppers,2
CUST-03922,Occasional Buyers,1
CUST-03923,Budget Shoppers,2
CUST-03924,Occasional Buyers,1
CUST-03925,Occasional Buyers,1
CUST-03926,Budget Shoppers,2
CUST-03927,Budget Shoppers,2
CUST-03928,Budget Shoppers,2
CUST-03929,Premium Loyalists,3
CUST-03930,Occasional Buyers,1
CUST-03931,Budget Shoppers,2
CUST-03932,Budget Shoppers,2
CUST-03933,Budget Shoppers,2
CUST-03934,Premium Loyalists,3
CUST-03935,Budget Shoppers,2
CUST-03936,Occasional Buyers,1
CUST-03937,Occasional Buyers,1
CUST-03938,Budget Shoppers,2
CUST-03939,Budget Shoppers,2
CUST-03940,Premium Loyalists,3
CUST-03941,Occasional Buyers,1
CUST-03942,Budget Shoppers,2
CUST-03943,Occasional Buyers,1
CUST-03944,Budget Shoppers,2
CUST-03945,Premium Loyalists,3
CUST-03946,Premium Loyalists,3
CUST-03947,Occasional Buyers,1
CUST-03948,Premium Loyalists,3
CUST-03949,Occasional Buyers,1
CUST-03950,Occasional Buyers,1
CUST-03951,Occasional Buyers,1
CUST-03952,Occasional Buyers,1
CUST-03953,Premium Loyalists,3
CUST-03954,Budget Shoppers,2
CUST-03955,Premium Loyalists,3
CUST-03956,Budget Shoppers,2
CUST-03957,Occasional Buyers,1
CUST-03958,Occasional Buyers,1
CUST-03959,Premium Loyalists,3
CUST-03960,Occasional Buyers,1
CUST-03961,Budget Shoppers,2
CUST-03962,Premium Loyalists,3
CUST-03963,Budget Shoppers,2
CUST-03964,Occasional Buyers,1
CUST-03965,Occasional Buyers,1
CUST-03966,Premium Loyalists,3
CUST-03967,Budget Shoppers,2
CUST-03968,Premium Loyalists,3
CUST-03969,Occasional Buyers,1
CUST-03970,Premium Loyalists,3
CUST-03971,Occasional Buyers,1
CUST-03972,Premium Loyalists,3
CUST-03973,Budget Shoppers,2
CUST-03974,Budget Shoppers,2
CUST-03975,Premium Loyalists,3
CUST-03976,Occasional Buyers,1
CUST-03977,Premium Loyalists,3
CUST-03978,Premium Loyalists,3
CUST-03979,Occasional Buyers,1
CUST-03980,Budget Shoppers,2
CUST-03981,Premium Loyalists,3
CUST-03982,Occasional Buyers,1
CUST-03983,Budget Shoppers,2
CUST-03984,Occasional Buyers,1
CUST-03985,Occasional Buyers,1
CUST-03986,Premium Loyalists,3
CUST-03987,Occasional Buyers,1
CUST-03988,Occasional Buyers,1
CUST-03989,Occasional Buyers,1
CUST-03990,Occasional Buyers,1
CUST-03991,Occasional Buyers,1
CUST-03992,Occasional Buyers,1
CUST-03993,Premium Loyalists,3
CUST-03994,Occasional Buyers,1
CUST-03995,Occasional Buyers,1
CUST-03996,Premium Loyalists,3
CUST-03997,Premium Loyalists,3
CUST-03998,Occasional Buyers,1
CUST-03999,Occasional Buyers,1
CUST-04000,Occasional Buyers,1
CUST-04001,Budget Shoppers,2
CUST-04002,Occasional Buyers,1
CUST-04003,Occasional Buyers,1
CUST-04004,Occasional Buyers,1
CUST-04005,Budget Shoppers,2
CUST-04006,Occasional Buyers,1
CUST-04007,Budget Shoppers,2
CUST-04008,Premium Loyalists,3
CUST-04009,Premium Loyalists,3
CUST-04010,Budget Shoppers,2
CUST-04011,Occasional Buyers,1
CUST-04012,Premium Loyalists,3
CUST-04013,Occasional Buyers,1
CUST-04014,Premium Loyalists,3
CUST-04015,Budget Shoppers,2
CUST-04016,Budget Shoppers,2
CUST-04017,Budget Shoppers,2
CUST-04018,Occasional Buyers,1
CUST-04019,Premium Loyalists,3
CUST-04020,At-Risk Customers,0
CUST-04021,Occasional Buyers,1
CUST-04022,Occasional Buyers,1
CUST-04023,Occasional Buyers,1
CUST-04024,Occasional Buyers,1
CUST-04025,Budget Shoppers,2
CUST-04026,Occasional Buyers,1
CUST-04027,Budget Shoppers,2
CUST-04028,Budget Shoppers,2
CUST-04029,Budget Shoppers,2
CUST-04030,Occasional Buyers,1
CUST-04031,Budget Shoppers,2
CUST-04032,Occasional Buyers,1
CUST-04033,Budget Shoppers,2
CUST-04034,Budget Shoppers,2
CUST-04035,Premium Loyalists,3
CUST-04036,Occasional Buyers,1
CUST-04037,Budget Shoppers,2
CUST-04038,Budget Shoppers,2
CUST-04039,Occasional Buyers,1
CUST-04040,Budget Shoppers,2
CUST-04041,Occasional Buyers,1
CUST-04042,Budget Shoppers,2
CUST-04043,Premium Loyalists,3
CUST-04044,Occasional Buyers,1
CUST-04045,Budget Shoppers,2
CUST-04046,Occasional Buyers,1
CUST-04047,Occasional Buyers,1
CUST-04048,Occasional Buyers,1
CUST-04049,Occasional Buyers,1
CUST-04050,Budget Shoppers,2
CUST-04051,Occasional Buyers,1
CUST-04052,Occasional Buyers,1
CUST-04053,Budget Shoppers,2
CUST-04054,Occasional Buyers,1
CUST-04055,At-Risk Customers,0
CUST-04056,Budget Shoppers,2
CUST-04057,Occasional Buyers,1
CUST-04058,Occasional Buyers,1
CUST-04059,Occasional Buyers,1
CUST-04060,Budget Shoppers,2
CUST-04061,Occasional Buyers,1
CUST-04062,Budget Shoppers,2
CUST-04063,Premium Loyalists,3
CUST-04064,Budget Shoppers,2
CUST-04065,Premium Loyalists,3
CUST-04066,Budget Shoppers,2
CUST-04067,Occasional Buyers,1
CUST-04068,Budget Shoppers,2
CUST-04069,Occasional Buyers,1
CUST-04070,Occasional Buyers,1
CUST-04071,Occasional Buyers,1
CUST-04072,Budget Shoppers,2
CUST-04073,Occasional Buyers,1
CUST-04074,Premium Loyalists,3
CUST-04075,Premium Loyalists,3
CUST-04076,Occasional Buyers,1
CUST-04077,Budget Shoppers,2
CUST-04078,At-Risk Customers,0
CUST-04079,Premium Loyalists,3
CUST-04080,Occasional Buyers,1
CUST-04081,Occasional Buyers,1
CUST-04082,Occasional Buyers,1
CUST-04083,Budget Shoppers,2
CUST-04084,Occasional Buyers,1
CUST-04085,Occasional Buyers,1
CUST-04086,Occasional Buyers,1
CUST-04087,Budget Shoppers,2
CUST-04088,Budget Shoppers,2
CUST-04089,Premium Loyalists,3
CUST-04090,Premium Loyalists,3
CUST-04091,Premium Loyalists,3
CUST-04092,Budget Shoppers,2
CUST-04093,Budget Shoppers,2
CUST-04094,Occasional Buyers,1
CUST-04095,Occasional Buyers,1
CUST-04096,Occasional Buyers,1
CUST-04097,Budget Shoppers,2
CUST-04098,Budget Shoppers,2
CUST-04099,Budget Shoppers,2
CUST-04100,Premium Loyalists,3
CUST-04101,Occasional Buyers,1
CUST-04102,Budget Shoppers,2
CUST-04103,Budget Shoppers,2
CUST-04104,Occasional Buyers,1
CUST-04105,Occasional Buyers,1
CUST-04106,Premium Loyalists,3
CUST-04107,Budget Shoppers,2
CUST-04108,Budget Shoppers,2
CUST-04109,Occasional Buyers,1
CUST-04110,Budget Shoppers,2
CUST-04111,Occasional Buyers,1
CUST-04112,Budget Shoppers,2
CUST-04113,Budget Shoppers,2
CUST-04114,Budget Shoppers,2
CUST-04115,Budget Shoppers,2
CUST-04116,Occasional Buyers,1
CUST-04117,Budget Shoppers,2
CUST-04118,Occasional Buyers,1
CUST-04119,Occasional Buyers,1
CUST-04120,Budget Shoppers,2
CUST-04121,Occasional Buyers,1
CUST-04122,Budget Shoppers,2
CUST-04123,Occasional Buyers,1
CUST-04124,Occasional Buyers,1
CUST-04125,Occasional Buyers,1
CUST-04126,Premium Loyalists,3
CUST-04127,At-Risk Customers,0
CUST-04128,Occasional Buyers,1
CUST-04129,Budget Shoppers,2
CUST-04130,Occasional Buyers,1
CUST-04131,At-Risk Customers,0
CUST-04132,Budget Shoppers,2
CUST-04133,Occasional Buyers,1
CUST-04134,Occasional Buyers,1
CUST-04135,Budget Shoppers,2
CUST-04136,Premium Loyalists,3
CUST-04137,Occasional Buyers,1
CUST-04138,Occasional Buyers,1
CUST-04139,Budget Shoppers,2
CUST-04140,Budget Shoppers,2
CUST-04141,Occasional Buyers,1
CUST-04142,Budget Shoppers,2
CUST-04143,Premium Loyalists,3
CUST-04144,Occasional Buyers,1
CUST-04145,Occasional Buyers,1
CUST-04146,Occasional Buyers,1
CUST-04147,Occasional Buyers,1
CUST-04148,Budget Shoppers,2
CUST-04149,Occasional Buyers,1
CUST-04150,Budget Shoppers,2
CUST-04151,Occasional Buyers,1
CUST-04152,Budget Shoppers,2
CUST-04153,Occasional Buyers,1
CUST-04154,Occasional Buyers,1
CUST-04155,Budget Shoppers,2
CUST-04156,Premium Loyalists,3
CUST-04157,Occasional Buyers,1
CUST-04158,Premium Loyalists,3
CUST-04159,Occasional Buyers,1
CUST-04160,Occasional Buyers,1
CUST-04161,Budget Shoppers,2
CUST-04162,Occasional Buyers,1
CUST-04163,Occasional Buyers,1
CUST-04164,Occasional Buyers,1
CUST-04165,Budget Shoppers,2
CUST-04166,Occasional Buyers,1
CUST-04167,Premium Loyalists,3
CUST-04168,Premium Loyalists,3
CUST-04169,Budget Shoppers,2
CUST-04170,Occasional Buyers,1
CUST-04171,Occasional Buyers,1
CUST-04172,Budget Shoppers,2
CUST-04173,Occasional Buyers,1
CUST-04174,Occasional Buyers,1
CUST-04175,Budget Shoppers,2
CUST-04176,Occasional Buyers,1
CUST-04177,Budget Shoppers,2
CUST-04178,Occasional Buyers,1
CUST-04179,Occasional Buyers,1
CUST-04180,Occasional Buyers,1
CUST-04181,Budget Shoppers,2
CUST-04182,At-Risk Customers,0
CUST-04183,Budget Shoppers,2
CUST-04184,Budget Shoppers,2
CUST-04185,Occasional Buyers,1
CUST-04186,Budget Shoppers,2
CUST-04187,Premium Loyalists,3
CUST-04188,Premium Loyalists,3
CUST-04189,Premium Loyalists,3
CUST-04190,Budget Shoppers,2
CUST-04191,Premium Loyalists,3
CUST-04192,Budget Shoppers,2
CUST-04193,Budget Shoppers,2
CUST-04194,Budget Shoppers,2
CUST-04195,Occasional Buyers,1
CUST-04196,Budget Shoppers,2
CUST-04197,Premium Loyalists,3
CUST-04198,Occasional Buyers,1
CUST-04199,Premium Loyalists,3
CUST-04200,Premium Loyalists,3
CUST-04201,Occasional Buyers,1
CUST-04202,Budget Shoppers,2
CUST-04203,Premium Loyalists,3
CUST-04204,Budget Shoppers,2
CUST-04205,Budget Shoppers,2
CUST-04206,Budget Shoppers,2
CUST-04207,Occasional Buyers,1
CUST-04208,Premium Loyalists,3
CUST-04209,Occasional Buyers,1
CUST-04210,Occasional Buyers,1
CUST-04211,Budget Shoppers,2
CUST-04212,Occasional Buyers,1
CUST-04213,Occasional Buyers,1
CUST-04214,Premium Loyalists,3
CUST-04215,Budget Shoppers,2
CUST-04216,Occasional Buyers,1
CUST-04217,At-Risk Customers,0
CUST-04218,Premium Loyalists,3
CUST-04219,Occasional Buyers,1
CUST-04220,At-Risk Customers,0
CUST-04221,Occasional Buyers,1
CUST-04222,Occasional Buyers,1
CUST-04223,Occasional Buyers,1
CUST-04224,Premium Loyalists,3
CUST-04225,Budget Shoppers,2
CUST-04226,Occasional Buyers,1
CUST-04227,Budget Shoppers,2
CUST-04228,Premium Loyalists,3
CUST-04229,Budget Shoppers,2
CUST-04230,Occasional Buyers,1
CUST-04231,Premium Loyalists,3
CUST-04232,Premium Loyalists,3
CUST-04233,Budget Shoppers,2
CUST-04234,At-Risk Customers,0
CUST-04235,Premium Loyalists,3
CUST-04236,Premium Loyalists,3
CUST-04237,Occasional Buyers,1
CUST-04238,Occasional Buyers,1
CUST-04239,Budget Shoppers,2
CUST-04240,Budget Shoppers,2
CUST-04241,Budget Shoppers,2
CUST-04242,Budget Shoppers,2
CUST-04243,Occasional Buyers,1
CUST-04244,Budget Shoppers,2
CUST-04245,Budget Shoppers,2
CUST-04246,Occasional Buyers,1
CUST-04247,Premium Loyalists,3
CUST-04248,Premium Loyalists,3
CUST-04249,Occasional Buyers,1
CUST-04250,Budget Shoppers,2
CUST-04251,Occasional Buyers,1
CUST-04252,Premium Loyalists,3
CUST-04253,Occasional Buyers,1
CUST-04254,Occasional Buyers,1
CUST-04255,Budget Shoppers,2
CUST-04256,Premium Loyalists,3
CUST-04257,Premium Loyalists,3
CUST-04258,Occasional Buyers,1
CUST-04259,Occasional Buyers,1
CUST-04260,Occasional Buyers,1
CUST-04261,Premium Loyalists,3
CUST-04262,Occasional Buyers,1
CUST-04263,Budget Shoppers,2
CUST-04264,Budget Shoppers,2
CUST-04265,Budget Shoppers,2
CUST-04266,Budget Shoppers,2
CUST-04267,Occasional Buyers,1
CUST-04268,Budget Shoppers,2
CUST-04269,Budget Shoppers,2
CUST-04270,Budget Shoppers,2
CUST-04271,Occasional Buyers,1
CUST-04272,Occasional Buyers,1
CUST-04273,Budget Shoppers,2
CUST-04274,Occasional Buyers,1
CUST-04275,Occasional Buyers,1
CUST-04276,Premium Loyalists,3
CUST-04277,Occasional Buyers,1
CUST-04278,Occasional Buyers,1
CUST-04279,Occasional Buyers,1
CUST-04280,Budget Shoppers,2
CUST-04281,Premium Loyalists,3
CUST-04282,Occasional Buyers,1
CUST-04283,Budget Shoppers,2
CUST-04284,Premium Loyalists,3
CUST-04285,Occasional Buyers,1
CUST-04286,Premium Loyalists,3
CUST-04287,Occasional Buyers,1
CUST-04288,Occasional Buyers,1
CUST-04289,Occasional Buyers,1
CUST-04290,Budget Shoppers,2
CUST-04291,Premium Loyalists,3
CUST-04292,Premium Loyalists,3
CUST-04293,Premium Loyalists,3
CUST-04294,Budget Shoppers,2
CUST-04295,At-Risk Customers,0
CUST-04296,Occasional Buyers,1
CUST-04297,Occasional Buyers,1
CUST-04298,Budget Shoppers,2
CUST-04299,Budget Shoppers,2
CUST-04300,Budget Shoppers,2
CUST-04301,Occasional Buyers,1
CUST-04302,Budget Shoppers,2
CUST-04303,Occasional Buyers,1
CUST-04304,Occasional Buyers,1
CUST-04305,Premium Loyalists,3
CUST-04306,Premium Loyalists,3
CUST-04307,Budget Shoppers,2
CUST-04308,Occasional Buyers,1
CUST-04309,Occasional Buyers,1
CUST-04310,Budget Shoppers,2
CUST-04311,Budget Shoppers,2
CUST-04312,Budget Shoppers,2
CUST-04313,Budget Shoppers,2
CUST-04314,Budget Shoppers,2
CUST-04315,Premium Loyalists,3
CUST-04316,At-Risk Customers,0
CUST-04317,Occasional Buyers,1
CUST-04318,Budget Shoppers,2
CUST-04319,Occasional Buyers,1
CUST-04320,Occasional Buyers,1
CUST-04321,Budget Shoppers,2
CUST-04322,Budget Shoppers,2
CUST-04323,Budget Shoppers,2
CUST-04324,Premium Loyalists,3
CUST-04325,Occasional Buyers,1
CUST-04326,Budget Shoppers,2
CUST-04327,Premium Loyalists,3
CUST-04328,Budget Shoppers,2
CUST-04329,Budget Shoppers,2
CUST-04330,Occasional Buyers,1
CUST-04331,Premium Loyalists,3
CUST-04332,Occasional Buyers,1
CUST-04333,Premium Loyalists,3
CUST-04334,Occasional Buyers,1
CUST-04335,Budget Shoppers,2
CUST-04336,Premium Loyalists,3
CUST-04337,Premium Loyalists,3
CUST-04338,Premium Loyalists,3
CUST-04339,Occasional Buyers,1
CUST-04340,Budget Shoppers,2
CUST-04341,Premium Loyalists,3
CUST-04342,Premium Loyalists,3
CUST-04343,Budget Shoppers,2
CUST-04344,Occasional Buyers,1
CUST-04345,Budget Shoppers,2
CUST-04346,Premium Loyalists,3
CUST-04347,Budget Shoppers,2
CUST-04348,Occasional Buyers,1
CUST-04349,Budget Shoppers,2
CUST-04350,Budget Shoppers,2
CUST-04351,Occasional Buyers,1
CUST-04352,Premium Loyalists,3
CUST-04353,Budget Shoppers,2
CUST-04354,Premium Loyalists,3
CUST-04355,Occasional Buyers,1
CUST-04356,Occasional Buyers,1
CUST-04357,Occasional Buyers,1
CUST-04358,Occasional Buyers,1
CUST-04359,Occasional Buyers,1
CUST-04360,Budget Shoppers,2
CUST-04361,Occasional Buyers,1
CUST-04362,Occasional Buyers,1
CUST-04363,Occasional Buyers,1
CUST-04364,Occasional Buyers,1
CUST-04365,Budget Shoppers,2
CUST-04366,Premium Loyalists,3
CUST-04367,Budget Shoppers,2
CUST-04368,Budget Shoppers,2
CUST-04369,Premium Loyalists,3
CUST-04370,Occasional Buyers,1
CUST-04371,Occasional Buyers,1
CUST-04372,Premium Loyalists,3
CUST-04373,Budget Shoppers,2
CUST-04374,Premium Loyalists,3
CUST-04375,Budget Shoppers,2
CUST-04376,Premium Loyalists,3
CUST-04377,Budget Shoppers,2
CUST-04378,Occasional Buyers,1
CUST-04379,Occasional Buyers,1
CUST-04380,Premium Loyalists,3
CUST-04381,Occasional Buyers,1
CUST-04382,Occasional Buyers,1
CUST-04383,Occasional Buyers,1
CUST-04384,Occasional Buyers,1
CUST-04385,Budget Shoppers,2
CUST-04386,Occasional Buyers,1
CUST-04387,Occasional Buyers,1
CUST-04388,Premium Loyalists,3
CUST-04389,Budget Shoppers,2
CUST-04390,Occasional Buyers,1
CUST-04391,Occasional Buyers,1
CUST-04392,Budget Shoppers,2
CUST-04393,Budget Shoppers,2
CUST-04394,Budget Shoppers,2
CUST-04395,Occasional Buyers,1
CUST-04396,Occasional Buyers,1
CUST-04397,Occasional Buyers,1
CUST-04398,At-Risk Customers,0
CUST-04399,Premium Loyalists,3
CUST-04400,Budget Shoppers,2
CUST-04401,Budget Shoppers,2
CUST-04402,Budget Shoppers,2
CUST-04403,Premium Loyalists,3
CUST-04404,Occasional Buyers,1
CUST-04405,Budget Shoppers,2
CUST-04406,Budget Shoppers,2
CUST-04407,Occasional Buyers,1
CUST-04408,Occasional Buyers,1
CUST-04409,Occasional Buyers,1
CUST-04410,Premium Loyalists,3
CUST-04411,Occasional Buyers,1
CUST-04412,Premium Loyalists,3
CUST-04413,Budget Shoppers,2
CUST-04414,Premium Loyalists,3
CUST-04415,Occasional Buyers,1
CUST-04416,Budget Shoppers,2
CUST-04417,Budget Shoppers,2
CUST-04418,Occasional Buyers,1
CUST-04419,Premium Loyalists,3
CUST-04420,Budget Shoppers,2
CUST-04421,Occasional Buyers,1
CUST-04422,Occasional Buyers,1
CUST-04423,Budget Shoppers,2
CUST-04424,Occasional Buyers,1
CUST-04425,Budget Shoppers,2
CUST-04426,Occasional Buyers,1
CUST-04427,Occasional Buyers,1
CUST-04428,Premium Loyalists,3
CUST-04429,Occasional Buyers,1
CUST-04430,Premium Loyalists,3
CUST-04431,Budget Shoppers,2
CUST-04432,Premium Loyalists,3
CUST-04433,Budget Shoppers,2
CUST-04434,Occasional Buyers,1
CUST-04435,Budget Shoppers,2
CUST-04436,Budget Shoppers,2
CUST-04437,Budget Shoppers,2
CUST-04438,Occasional Buyers,1
CUST-04439,Occasional Buyers,1
CUST-04440,Occasional Buyers,1
CUST-04441,Premium Loyalists,3
CUST-04442,At-Risk Customers,0
CUST-04443,Occasional Buyers,1
CUST-04444,Occasional Buyers,1
CUST-04445,Premium Loyalists,3
CUST-04446,Occasional Buyers,1
CUST-04447,Occasional Buyers,1
CUST-04448,Budget Shoppers,2
CUST-04449,Budget Shoppers,2
CUST-04450,Premium Loyalists,3
CUST-04451,Budget Shoppers,2
CUST-04452,Occasional Buyers,1
CUST-04453,Budget Shoppers,2
CUST-04454,Budget Shoppers,2
CUST-04455,Occasional Buyers,1
CUST-04456,Occasional Buyers,1
CUST-04457,Premium Loyalists,3
CUST-04458,Occasional Buyers,1
CUST-04459,Premium Loyalists,3
CUST-04460,Budget Shoppers,2
CUST-04461,Occasional Buyers,1
CUST-04462,Budget Shoppers,2
CUST-04463,Occasional Buyers,1
CUST-04464,Occasional Buyers,1
CUST-04465,Premium Loyalists,3
CUST-04466,Premium Loyalists,3
CUST-04467,Premium Loyalists,3
CUST-04468,Budget Shoppers,2
CUST-04469,Occasional Buyers,1
CUST-04470,Occasional Buyers,1
CUST-04471,Occasional Buyers,1
CUST-04472,Occasional Buyers,1
CUST-04473,Budget Shoppers,2
CUST-04474,Premium Loyalists,3
CUST-04475,Budget Shoppers,2
CUST-04476,Budget Shoppers,2
CUST-04477,Budget Shoppers,2
CUST-04478,Occasional Buyers,1
CUST-04479,Budget Shoppers,2
CUST-04480,Occasional Buyers,1
CUST-04481,Occasional Buyers,1
